editTopo.py edits file version 1
#
# This file can be used as an argument for editTopo.py --apply
#
# Grid-landmask alignment
# created: Thu Aug  21 2025
# by: minghangli-uni
# For grids generated after `2025.05.15/ocean_hgrid.nc` , generated using: https://github.com/ACCESS-NRI/ocean_model_grid_generator/commit/f95a0c99a32fb1bc51c9d6e400e535780c43ae7e or later,
# the land mask is shifted by +10 indices in j from 1142 to 1152.
# It preserves the wet cells after the grid shift but provides flexibility for layout options and supports half-resolution diagnostics.
# More info can be found here: https://github.com/ACCESS-NRI/ocean_model_grid_generator/issues/5
#
# created: Fri Nov  1 12:56:59 2024
# by: ek4684
# via: editTopo.py /g/data/tm70/ek4684/domain-tools/C-grid-workflow/fill_fraction_0.5/topog_new_fillfraction.nc --overwrite
#
#    i    j  old  new
 1293   617 136.71034241 138.57469177
 1292   616 0.00000000 138.57469177
 1292   617 0.00000000 138.57469177
 1292   618 72.80931854 138.57469177
 1292   619 100.53362274 156.00000000
 1292   620 32.84439850 156.00000000
 1291   620 132.88021851 156.00000000
 1291   619 44.75240707 156.00000000
 1293   618 45.28941727 138.57469177
 1293   619 0.00000000 138.57469177
 1291   618 7.18680811 138.57469177
 1294   617 53.59018707 138.57469177
 1290   620 90.12263489 156.00000000
 1290   621 121.72764587 172.00000000
 1290   622 69.90838623 191.00000000
 1289   622 100.44683838 191.00000000
 1289   623 158.07987976 209.63919067
 1290   623 73.88626862 209.63919067
 1291   622 50.16023636 172.00000000
 1291   621 51.14093018 172.00000000
 1289   624 261.05142212 229.00000000
 1290   624 104.32011414 229.00000000
 1290   625 159.06892395 246.73709106
 1288   625 239.18588257 246.73709106
 1290   619 28.43974304 156.00000000
 1289   621 37.39697266 172.00000000
 1292   621 35.12212753 138.57469177
 1289   625 459.57540894 246.73709106
# These edits deepen the Western Baltic Sea by copying data from previous OM2 topography
#    i    j  old                      new
  1163  838  18.377777099609375       35.0
  1163  837  18.33087730407715        35.0
  1163  836  20.294483184814453       35.0
  1163  835  18.362043380737305       35.0
  1163  834  20.272146224975586       35.0
  1163  833  17.94712257385254        35.0
  1163  832  12.740074157714844       35.0
  1163  831  12.129209518432617       35.0
  1163  830  14.545703887939453       35.0
  1163  829  13.32838249206543        35.0
  1163  828  19.79904556274414        35.0
  1163  827  12.018570899963379       35.0
  1164  826  10.432805061340332       35.0
  1164  827  -1.0000000150474662e+30  35.0
  1164  828  19.49809455871582        35.0
  1164  829  -1.0000000150474662e+30  35.0
  1164  830  -1.0000000150474662e+30  35.0
  1164  831  12.64411735534668        35.0
  1164  832  14.94747543334961        35.0
  1164  833  15.706460952758789       35.0
  1164  834  10.432805061340332       35.0
  1164  835  -1.0000000150474662e+30  35.0
  1164  836  10.570121765136719       35.0
  1164  837  14.867903709411621       35.0
  1165  828  11.046791076660156       35.0
  1168  826  16.472856521606445       35.0
  1168  827  15.974284172058105       35.0
  1168  828  13.757142066955566       35.0
  1169  827  15.485812187194824       35.0
  1169  828  17.35761833190918        35.0
  1169  829  19.905391693115234       35.0
  1170  828  17.109521865844727       35.0
  1170  829  17.418136596679688       35.0
  1170  830  20.588504791259766       35.0
  1165  827  22.892892837524414       35.0
  1165  826  20.151836395263672       35.0
  1166  826  24.33618927001953        35.0
  1167  826  20.197141647338867       35.0
  1167  827  13.65476131439209        35.0
  1166  827  18.022855758666992       35.0
  1171  830  29.52047348022461        35.0
  1171  829  21.51617431640625        35.0
  1171  828  13.6419038772583         35.0
  1172  828  13.386210441589355       35.0
  1173  828  12.937305450439453       35.0
  1172  829  32.509803771972656       35.0
  1173  829  39.69656753540039        35.0
  1176  829  28.041664123535156       35.0
  1177  829  16.851469039916992       35.0
  1177  830  28.35809326171875        35.0
  1178  830  17.485713958740234       35.0
  1176  833  15.383560180664062       35.0
  1164  838  21.526765823364258       35.0
  1165  838  18.182647705078125       35.0
  1164  839  20.48137092590332        35.0
  1165  839  20.45539093017578        35.0
  1166  839  21.2719669342041         35.0
  1165  840  19.911109924316406       35.0
  1166  840  21.812623977661133       35.0
  1167  840  25.193937301635742       35.0
  1166  841  27.203027725219727       35.0
  1167  841  30.657573699951172       35.0
  1168  841  32.85908889770508        35.0
  1166  842  28.121715545654297       35.0
  1169  843  27.148483276367188       35.0
  1169  844  17.48309326171875        35.0
  1162  837  11.105827331542969       35.0
  1162  836  16.73932456970215        35.0
  1162  835  17.759328842163086       35.0
  1162  834  -1.0000000150474662e+30  35.0
  1162  831  -1.0000000150474662e+30  35.0
  1162  830  10.432805061340332       35.0
  1162  829  12.762300491333008       35.0
  1162  828  19.214759826660156       35.0
  1162  827  17.27237892150879        35.0
  1166  828  10.432805061340332       35.0
  1167  828  10.432805061340332       35.0
  1169  830  16.385326385498047       35.0
  1170  827  10.432805061340332       35.0
  1176  834  -1.0000000150474662e+30  35.0
  1174  828  26.843358993530273       35.0
  1175  828  24.91714096069336        35.0
  1176  828  23.96095085144043        35.0
  1177  828  26.521427154541016       35.0
  1178  828  39.572853088378906       35.0
  1169  826  10.432805061340332       35.0
  1168  829  11.121845245361328       35.0
  1165  832  -1.0000000150474662e+30  35.0
  1165  831  10.846419334411621       35.0
  1165  830  10.432805061340332       35.0
  1165  829  -1.0000000150474662e+30  35.0
  1167  829  -1.0000000150474662e+30  35.0
  1168  830  -1.0000000150474662e+30  35.0
  1165  837  10.432805061340332       35.0
  1166  838  17.132827758789062       35.0
  1166  845  40.01979064941406        35.0
  1169  842  31.60706901550293        35.0
  1168  840  31.065149307250977       35.0
  1167  839  24.015193939208984       35.0
  1169  841  28.925756454467773       35.0
  1166  844  22.5292911529541         35.0
  1166  843  17.173717498779297       35.0
  1165  841  20.94696807861328        35.0
  1164  840  20.020200729370117       35.0
  1163  839  19.80173683166504        35.0
  1162  838  18.460359573364258       35.0
  1171  827  10.432805061340332       35.0
  1170  831  22.40108871459961        35.0
  1171  831  25.74362564086914        35.0
  1174  827  13.969411849975586       35.0
  1175  827  17.18523597717285        35.0
  1176  827  15.639046669006348       35.0
  1177  827  13.505237579345703       35.0
  1178  827  16.633808135986328       35.0
  1179  827  26.9276180267334         35.0
  1180  827  33.49856948852539        35.0
  1165  846  33.7651481628418         35.0
  1164  847  10.432805061340332       35.0
  1164  848  17.460100173950195       35.0
  1164  849  39.857810974121094       35.0
  1163  850  29.78593635559082        35.0
  1162  850  16.500896453857422       35.0
  1167  848  25.374168395996094       35.0
  1168  847  -1.0000000150474662e+30  35.0
  1186  831  36.541664123535156       35.0
  1187  831  28.663232803344727       35.0
  1188  831  38.38235092163086        35.0
  1189  831  39.01617431640625        35.0
  1191  831  35.548526763916016       35.0
  1185  839  20.053991317749023       35.0
  1183  838  18.328651428222656       35.0
  1184  839  21.70025634765625        35.0
  1185  840  16.231090545654297       35.0
  1186  841  19.706689834594727       35.0
  1188  848  35.08864212036133        35.0
  1188  847  18.45079231262207        35.0
  1198  865  43.114444732666016       35.0
  1197  871  26.067928314208984       35.0
  1213  867  -1.0000000150474662e+30  35.0
  1214  867  -1.0000000150474662e+30  35.0
  1215  867  15.865184783935547       35.0
  1202  897  28.683948516845703       35.0
  1203  897  13.296913146972656       35.0
  1204  897  16.683162689208984       35.0
  1205  897  22.145151138305664       35.0
  1202  898  28.321773529052734       35.0
  1203  898  21.6745548248291         35.0
  1204  898  31.09486961364746        35.0
  1205  898  30.387178421020508       35.0
  1203  899  14.44344425201416        35.0
  1204  899  31.12160301208496        35.0
  1202  896  32.05370330810547        35.0
  1203  896  12.097092628479004       35.0
  1197  866  42.192508697509766       35.0
